acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,class
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,1.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,6.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,10.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,1.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,6.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,10.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,1.0
0.00915,0.502,213693,0.758,0.783,3,0.284,-9.76,1,0.0407,112.499,4,0.729,6.0
0.000656,0.506,232367,0.9,9.21e-05,8,0.467,-5.137,1,0.0414,150.009,4,0.348,10.0
0.0318,0.817,291067,0.552,7.01e-06,8,0.826,-10.8,0,0.385,102.011,4,0.808,5.0
0.907,0.59,103530,0.141,0.867,0,0.0935,-15.304,1,0.0347,120.224,4,0.157,7.0
0.0224,0.523,155581,0.598,0.823,10,0.301,-9.364,0,0.0265,76.712,4,0.52,6.0
0.083,0.269,299507,0.895,0.00266,9,0.153,-6.382,1,0.118,168.479,4,0.16,10.0
0.573,0.857,211627,0.404,0.733,5,0.0958,-10.669,1,0.0444,105.068,4,0.302,10.0
0.579,0.846,191640,0.543,0.000236,11,0.134,-8.865,0,0.0404,117.372,4,0.606,10.0
0.326,0.78,178693,0.533,2.15e-05,11,0.0944,-12.035,1,0.0291,116.153,4,0.778,10.0
0.753,0.489,268560,0.866,0.0,10,0.876,-7.433,1,0.0933,138.63,4,0.416,10.0
0.247,0.585,243560,0.567,0.0023,2,0.102,-8.35,1,0.0263,106.127,4,0.564,10.0
0.00148,0.202,231221,0.827,0.00556,7,0.0781,-5.838,0,0.0892,153.247,3,0.363,8.0
0.0391,0.728,171781,0.623,0.0,2,0.214,-8.066,1,0.305,145.973,4,0.805,5.0
5.52e-05,0.369,221747,0.792,0.000577,11,0.109,-4.591,1,0.0494,178.193,4,0.391,10.0
0.0325,0.336,203653,0.739,5.9e-05,0,0.137,-5.394,0,0.0481,169.932,4,0.578,2.0
0.0325,0.336,203653,0.739,5.9e-05,0,0.137,-5.394,0,0.0481,169.932,4,0.578,10.0
0.0325,0.336,203653,0.739,5.9e-05,0,0.137,-5.394,0,0.0481,169.932,4,0.578,2.0
0.0325,0.336,203653,0.739,5.9e-05,0,0.137,-5.394,0,0.0481,169.932,4,0.578,10.0
0.0747,0.722,197360,0.757,0.0,9,0.221,-4.451,1,0.0267,109.993,4,0.938,9.0
0.911,0.588,188545,0.162,0.436,3,0.107,-15.891,1,0.0334,86.967,4,0.401,6.0
0.343,0.26,225267,0.929,0.0356,0,0.139,-5.841,1,0.143,81.971,4,0.358,2.0
0.0188,0.21,263928,0.621,0.126,1,0.173,-3.374,0,0.043,119.64,4,0.0992,8.0
0.861,0.624,251387,0.247,0.0,1,0.198,-10.32,1,0.0419,95.63,4,0.345,9.0
0.00811,0.37,250267,0.895,2.97e-05,11,0.0993,-5.501,1,0.0902,140.818,4,0.268,10.0
0.0384,0.618,191947,0.748,4.1e-06,0,0.0473,-8.905,1,0.358,134.114,4,0.663,10.0
0.573,0.482,230500,0.27,0.905,7,0.123,-15.922,1,0.0268,139.979,4,0.0762,6.0
0.0924,0.587,174082,0.639,4.53e-06,6,0.269,-6.883,0,0.0769,94.927,4,0.258,9.0
0.000585,0.105,390427,0.756,0.809,7,0.42,-8.151,0,0.0695,155.697,4,0.0381,8.0
0.000934,0.385,209213,0.979,0.0,3,0.282,-3.436,1,0.109,154.977,4,0.25,1.0
0.000934,0.385,209213,0.979,0.0,3,0.282,-3.436,1,0.109,154.977,4,0.25,10.0
0.000934,0.385,209213,0.979,0.0,3,0.282,-3.436,1,0.109,154.977,4,0.25,1.0
0.000934,0.385,209213,0.979,0.0,3,0.282,-3.436,1,0.109,154.977,4,0.25,10.0
3.93e-05,0.308,201000,0.984,0.00011,1,0.0777,-3.031,0,0.119,105.91,4,0.0714,8.0
0.596,0.446,238640,0.241,1.29e-05,2,0.131,-12.103,1,0.031,124.355,4,0.118,0.0
0.11,0.549,193924,0.703,0.0,1,0.0957,-5.519,1,0.0265,103.949,4,0.145,6.0
0.793,0.42,194227,0.276,0.00192,5,0.292,-16.211,1,0.0305,208.589,4,0.505,6.0
0.121,0.597,189718,0.713,0.0104,6,0.282,-8.087,0,0.0336,95.696,4,0.77,2.0
0.0616,0.539,176600,0.811,0.000899,1,0.0644,-11.224,0,0.0886,133.829,4,0.553,10.0
0.519,0.835,461840,0.959,0.00364,4,0.652,-7.56,0,0.198,93.749,4,0.507,3.0
0.797,0.678,238296,0.296,0.00348,5,0.113,-11.525,1,0.0299,111.018,4,0.245,10.0
0.0253,0.653,179405,0.589,0.00115,7,0.117,-4.995,1,0.0309,111.02,4,0.566,1.0
0.0253,0.653,179405,0.589,0.00115,7,0.117,-4.995,1,0.0309,111.02,4,0.566,6.0
0.0253,0.653,179405,0.589,0.00115,7,0.117,-4.995,1,0.0309,111.02,4,0.566,1.0
0.0253,0.653,179405,0.589,0.00115,7,0.117,-4.995,1,0.0309,111.02,4,0.566,6.0
0.864,0.631,264467,0.571,0.0105,2,0.347,-12.135,1,0.0637,117.187,4,0.822,3.0
0.000228,0.685,233143,0.59,0.96,0,0.0862,-7.101,0,0.0481,140.076,4,0.513,5.0
0.0132,0.6,236487,0.826,0.000132,1,0.0896,-5.367,1,0.065,106.985,4,0.445,6.0
0.00108,0.408,262533,0.947,0.195,4,0.168,-3.522,1,0.0532,101.053,4,0.306,8.0
0.0173,0.619,286320,0.939,0.000355,1,0.327,-6.787,1,0.0397,115.164,4,0.677,10.0
0.989,0.629,188160,0.0192,4.3e-05,4,0.106,-19.952,1,0.0833,169.254,4,0.335,2.0
0.192,0.434,227000,0.423,0.0224,7,0.169,-8.152,1,0.033,72.523,4,0.128,6.0
0.911,0.678,238880,0.251,0.00113,2,0.0772,-13.991,1,0.042,115.117,4,0.193,6.0
0.00025,0.314,198205,0.756,0.28,6,0.288,-5.875,1,0.0632,94.835,4,0.926,10.0
0.0134,0.532,177562,0.9,3.6e-05,8,0.231,-4.997,1,0.0652,141.944,4,0.339,8.0
0.0139,0.444,282507,0.911,0.00955,11,0.0868,-6.117,0,0.0398,106.437,4,0.556,8.0
0.000813,0.645,229670,0.705,0.0,1,0.128,-5.008,1,0.299,137.133,4,0.376,5.0
0.0002,0.754,324000,0.558,7.41e-05,11,0.0466,-10.605,0,0.3,204.065,4,0.678,5.0
0.202,0.845,206400,0.517,0.00237,1,0.134,-9.35,1,0.31,117.929,4,0.641,5.0
0.000405,0.365,442581,0.701,0.572,7,0.196,-9.914,0,0.0575,93.477,3,0.558,10.0
0.00141,0.361,282709,0.98,0.00268,7,0.294,-3.635,0,0.33,179.138,4,0.238,10.0
0.000121,0.289,187840,0.934,0.0515,1,0.086,-6.085,1,0.157,173.872,4,0.347,8.0
0.49,0.47,223067,0.437,0.709,4,0.112,-11.948,0,0.0298,151.965,4,0.568,2.0
0.0322,0.5,248611,0.862,0.764,4,0.0765,-7.412,0,0.0397,190.086,4,0.917,10.0
0.038,0.847,256000,0.689,3.34e-05,1,0.108,-9.104,1,0.203,92.082,4,0.61,5.0
0.928,0.577,141840,0.607,0.374,8,0.112,-10.971,1,0.166,88.196,3,0.69,1.0
0.427,0.512,290640,0.669,0.0,7,0.0917,-3.751,1,0.0339,120.219,3,0.393,10.0
0.763,0.849,137647,0.423,0.0394,5,0.278,-12.877,0,0.11,136.143,4,0.414,9.0
0.205,0.469,173760,0.735,0.0,7,0.168,-5.279,1,0.0464,146.105,4,0.436,9.0
3.88e-05,0.387,176413,0.945,0.226,10,0.174,-2.803,1,0.0705,151.945,4,0.674,10.0
0.478,0.748,226097,0.641,0.00246,6,0.114,-6.485,0,0.0708,100.063,4,0.829,5.0
0.211,0.92,211400,0.861,2.59e-05,7,0.0288,-5.435,1,0.218,97.969,4,0.718,5.0
0.0698,0.821,188000,0.64,1.64e-06,5,0.12,-8.357,1,0.288,150.091,4,0.357,5.0
0.962,0.549,149920,0.125,0.938,3,0.11,-18.696,1,0.0463,121.251,4,0.163,7.0
0.00018,0.613,192560,0.953,0.0614,6,0.116,-4.936,1,0.153,119.976,4,0.213,8.0
0.0383,0.668,231467,0.739,0.0,4,0.13,-4.919,1,0.0308,131.918,4,0.571,10.0
0.215,0.672,253333,0.755,0.0,7,0.0612,-9.769,1,0.302,143.989,4,0.418,5.0
0.000202,0.54,295516,0.429,0.355,2,0.141,-11.822,1,0.0285,110.171,4,0.113,10.0
0.605,0.276,268899,0.541,0.0148,5,0.403,-5.82,1,0.0351,83.849,3,0.486,3.0
0.158,0.607,188451,0.705,0.0,1,0.129,-6.021,1,0.133,91.932,4,0.483,5.0
0.9,0.509,235707,0.251,0.0204,11,0.105,-14.152,1,0.0358,121.86,4,0.114,6.0
0.00986,0.603,210907,0.865,0.0005,8,0.109,-3.02,0,0.0383,122.984,4,0.546,10.0
0.476,0.788,250200,0.764,0.0,6,0.169,-4.94,0,0.0476,122.414,4,0.903,9.0
0.663,0.485,258000,0.307,4.13e-05,1,0.123,-13.129,1,0.0565,80.171,4,0.132,0.0
0.362,0.496,191040,0.749,0.0102,0,0.115,-6.345,1,0.0294,78.968,4,0.787,1.0
0.00049,0.442,243640,0.855,0.0137,6,0.273,-2.985,0,0.0288,175.543,4,0.363,10.0
0.145,0.313,217000,0.219,0.000168,0,0.084,-16.187,1,0.0312,124.609,3,0.437,10.0
0.000311,0.581,298411,0.933,0.0958,10,0.0704,-6.315,0,0.0426,130.0,4,0.546,1.0
0.000311,0.581,298411,0.933,0.0958,10,0.0704,-6.315,0,0.0426,130.0,4,0.546,6.0
0.000311,0.581,298411,0.933,0.0958,10,0.0704,-6.315,0,0.0426,130.0,4,0.546,1.0
0.000311,0.581,298411,0.933,0.0958,10,0.0704,-6.315,0,0.0426,130.0,4,0.546,6.0
0.171,0.736,183812,0.51,0.17,6,0.113,-7.767,0,0.0782,97.01,4,0.408,1.0
0.44,0.658,154401,0.733,0.174,10,0.21,-8.018,0,0.127,179.901,4,0.687,2.0
0.765,0.688,216453,0.209,0.0,9,0.325,-8.537,1,0.0713,68.849,4,0.463,2.0
0.00136,0.496,170886,0.805,0.766,2,0.75,-15.32,1,0.0412,158.087,4,0.766,6.0
0.0636,0.656,217609,0.672,1.45e-05,10,0.186,-7.385,0,0.0468,130.006,4,0.137,5.0
0.514,0.73,350267,0.388,0.00791,0,0.0735,-9.511,1,0.051,105.716,3,0.279,10.0
0.0797,0.324,236427,0.925,0.000546,7,0.0849,-3.213,1,0.206,197.662,4,0.672,10.0
0.149,0.625,244005,0.562,1.67e-05,0,0.109,-5.828,0,0.0289,93.998,4,0.229,9.0
0.947,0.505,178787,0.369,0.0,3,0.163,-10.369,1,0.147,160.283,5,0.548,3.0
0.171,0.401,217973,0.567,0.00859,10,0.103,-9.131,1,0.0355,171.059,3,0.362,10.0
0.203,0.419,348480,0.175,0.0271,2,0.117,-10.189,1,0.028,97.462,3,0.159,10.0
0.0889,0.745,193280,0.653,0.0,6,0.104,-7.511,0,0.074,90.006,4,0.68,10.0
0.0134,0.432,235360,0.751,4.58e-06,0,0.126,-5.124,1,0.0423,171.85,4,0.776,10.0
0.011,0.551,231720,0.915,0.0011,1,0.187,-5.178,1,0.0688,170.303,4,0.573,8.0
0.00592,0.733,205497,0.903,0.489,8,0.0803,-6.019,1,0.0627,124.992,4,0.728,9.0
0.824,0.262,381440,0.471,0.0,7,0.109,-7.795,1,0.0331,170.356,4,0.27,0.0
0.176,0.683,198893,0.408,1.5e-05,3,0.124,-12.165,1,0.0279,95.001,4,0.382,6.0
0.786,0.554,264360,0.167,0.00203,8,0.117,-11.794,0,0.0275,67.913,4,0.25,10.0
0.359,0.507,229920,0.452,0.0,7,0.109,-6.8,1,0.0269,81.632,3,0.322,10.0
0.000617,0.448,203993,0.589,0.316,9,0.212,-8.276,1,0.0263,100.019,4,0.0401,6.0
0.0846,0.261,293867,0.692,0.0548,8,0.911,-14.388,1,0.0564,144.566,4,0.497,10.0
0.114,0.896,237714,0.528,0.000189,0,0.773,-5.981,0,0.0849,104.991,4,0.312,9.0
0.00155,0.274,168824,0.984,0.0503,7,0.314,-3.378,1,0.29,169.235,4,0.359,1.0
0.00155,0.274,168824,0.984,0.0503,7,0.314,-3.378,1,0.29,169.235,4,0.359,10.0
0.00155,0.274,168824,0.984,0.0503,7,0.314,-3.378,1,0.29,169.235,4,0.359,1.0
0.00155,0.274,168824,0.984,0.0503,7,0.314,-3.378,1,0.29,169.235,4,0.359,10.0
0.321,0.825,221933,0.546,5.13e-05,6,0.068,-9.518,0,0.386,148.246,4,0.866,5.0
0.0379,0.614,158429,0.817,3.95e-06,4,0.146,-4.588,0,0.144,81.009,4,0.842,10.0
0.0212,0.629,168200,0.662,0.0,1,0.16,-5.395,0,0.0439,120.028,4,0.463,9.0
0.000318,0.42,270665,0.813,0.319,9,0.211,-5.118,1,0.0313,89.968,4,0.512,10.0
0.633,0.563,316533,0.26,0.0048,9,0.0888,-10.837,1,0.0458,116.912,3,0.115,2.0
0.271,0.645,230333,0.764,0.0,2,0.563,-6.392,1,0.409,174.085,4,0.76,9.0
0.121,0.55,231907,0.877,0.0422,7,0.109,-5.41,1,0.0691,152.038,4,0.6,10.0
0.582,0.616,388160,0.33,0.0,7,0.122,-12.076,0,0.0469,143.57,4,0.571,7.0
0.405,0.573,202627,0.901,0.111,0,0.307,-4.924,0,0.0434,98.454,4,0.794,9.0
0.0266,0.529,204318,0.357,0.0,4,0.107,-10.937,1,0.029,94.944,4,0.221,6.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,1.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,6.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,10.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,1.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,6.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,10.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,1.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,6.0
0.0553,0.625,221389,0.728,0.466,9,0.129,-8.276,1,0.0263,110.005,4,0.868,10.0
0.000156,0.452,194625,0.887,5.04e-05,9,0.187,-5.791,1,0.0427,142.054,4,0.409,10.0
0.0132,0.326,244745,0.886,0.0,1,0.125,-5.677,1,0.165,103.686,4,0.395,10.0
0.00184,0.694,168555,0.78,0.0,9,0.222,-6.844,1,0.0728,130.058,4,0.621,10.0
0.493,0.671,360307,0.217,0.00893,3,0.0974,-11.186,1,0.0587,117.815,3,0.411,2.0
0.0562,0.645,232453,0.792,0.0121,4,0.119,-7.34,0,0.036,90.565,4,0.666,10.0
0.414,0.421,341627,0.661,1.16e-06,9,0.0962,-13.126,1,0.0433,100.965,4,0.554,10.0
0.000236,0.522,211875,0.872,0.0229,2,0.743,-5.709,1,0.0579,128.126,4,0.292,10.0
0.747,0.537,376957,0.502,0.437,4,0.0911,-13.158,1,0.0296,149.893,4,0.349,0.0
0.00204,0.445,396053,0.734,0.363,4,0.736,-8.907,0,0.0551,120.086,4,0.125,8.0
0.0592,0.742,215911,0.937,0.000421,9,0.103,-2.825,0,0.0318,119.988,4,0.805,2.0
0.000577,0.397,185871,0.966,0.0113,7,0.184,-4.957,0,0.133,167.868,4,0.375,10.0
0.0393,0.723,208388,0.803,2.68e-05,1,0.126,-3.52,1,0.0335,100.014,4,0.565,9.0
0.918,0.495,122290,0.191,0.919,5,0.119,-14.75,1,0.0404,102.495,4,0.219,7.0
0.0796,0.527,263707,0.906,0.00018,8,0.103,-4.741,1,0.0557,80.921,4,0.686,2.0
0.00166,0.462,194573,0.981,0.00894,2,0.0856,-2.371,0,0.127,154.995,4,0.547,10.0
0.323,0.685,186467,0.61,0.0,0,0.102,-5.221,0,0.0439,94.384,3,0.323,9.0
0.39,0.807,214536,0.541,0.0,4,0.383,-7.307,0,0.169,95.024,4,0.447,5.0
0.00249,0.545,230480,0.64,0.0304,4,0.196,-9.937,0,0.224,80.544,4,0.606,2.0
0.0123,0.58,182426,0.788,1.84e-05,2,0.368,-4.714,1,0.259,148.992,4,0.72,10.0
0.0123,0.58,182426,0.788,1.84e-05,2,0.368,-4.714,1,0.259,148.992,4,0.72,1.0
0.0123,0.58,182426,0.788,1.84e-05,2,0.368,-4.714,1,0.259,148.992,4,0.72,10.0
0.0123,0.58,182426,0.788,1.84e-05,2,0.368,-4.714,1,0.259,148.992,4,0.72,1.0
0.37,0.669,190332,0.518,0.000259,8,0.0569,-10.025,1,0.0397,126.994,4,0.372,6.0
0.497,0.595,269973,0.489,0.0,7,0.119,-6.66,1,0.0271,120.315,4,0.0902,10.0
0.000216,0.648,209720,0.791,0.00195,9,0.0208,-5.295,0,0.038,115.978,4,0.72,10.0
0.0245,0.91,197215,0.711,1.03e-06,11,0.0829,-5.589,0,0.0564,108.045,4,0.631,9.0
0.153,0.754,214667,0.759,0.000108,9,0.101,-5.218,1,0.302,126.366,4,0.435,8.0
0.299,0.742,269880,0.942,0.000105,5,0.537,-2.983,0,0.034,122.061,4,0.958,6.0
0.0152,0.296,215540,0.924,0.00478,0,0.927,-7.266,1,0.109,150.393,4,0.597,2.0
0.0755,0.679,214148,0.715,0.0,9,0.271,-6.383,1,0.0407,127.435,4,0.571,10.0
0.0755,0.679,214148,0.715,0.0,9,0.271,-6.383,1,0.0407,127.435,4,0.571,9.0
0.0755,0.679,214148,0.715,0.0,9,0.271,-6.383,1,0.0407,127.435,4,0.571,10.0
0.0755,0.679,214148,0.715,0.0,9,0.271,-6.383,1,0.0407,127.435,4,0.571,9.0
0.00684,0.804,182513,0.558,0.0,6,0.12,-6.314,0,0.303,87.528,4,0.477,5.0
0.00028,0.271,317191,0.933,0.00643,9,0.0784,-4.544,1,0.121,135.977,4,0.0773,8.0
1.17e-05,0.467,231462,0.983,0.922,8,0.342,-4.13,1,0.159,130.017,4,0.301,8.0
0.0353,0.62,211139,0.734,0.617,1,0.336,-9.659,1,0.564,172.063,5,0.197,5.0
0.000216,0.173,265440,0.938,0.00244,6,0.271,-4.642,1,0.0807,118.064,4,0.176,8.0
0.0203,0.629,187246,0.648,0.0356,8,0.299,-14.063,1,0.0382,104.014,4,0.691,10.0
0.0555,0.746,304227,0.978,4.11e-05,9,0.026,-5.324,1,0.0978,153.809,4,0.653,5.0
0.00162,0.543,256733,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836,10.0
0.00162,0.543,256733,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836,9.0
0.00162,0.543,256733,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836,10.0
0.00162,0.543,256733,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836,9.0
0.212,0.628,227680,0.576,4.47e-05,11,0.315,-4.694,0,0.0565,92.01,4,0.693,2.0
0.00342,0.881,173462,0.493,0.583,11,0.0664,-3.139,0,0.0476,118.984,4,0.961,6.0
0.225,0.587,201707,0.767,0.0,0,0.112,-5.713,1,0.0449,100.38,4,0.664,10.0
0.914,0.46,245714,0.215,0.772,5,0.125,-16.813,0,0.0291,96.269,4,0.198,7.0
0.0248,0.545,207229,0.964,0.0,0,0.19,-3.439,1,0.0378,94.053,4,0.719,10.0
0.147,0.514,234113,0.399,0.0,9,0.317,-10.212,0,0.0262,82.962,4,0.478,2.0
0.223,0.455,294000,0.758,2.51e-06,0,0.0986,-11.361,1,0.0454,141.304,4,0.54,10.0
0.977,0.596,174472,0.308,0.0106,1,0.108,-17.814,1,0.0495,183.398,4,0.834,2.0
0.608,0.535,212266,0.257,0.0,4,0.108,-9.224,1,0.0317,143.943,3,0.105,2.0
0.0457,0.571,221747,0.901,0.205,3,0.0753,-9.152,1,0.0568,137.317,4,0.645,10.0
0.00435,0.286,183214,0.882,0.0406,7,0.107,-2.362,1,0.039,139.584,4,0.0438,10.0
5.24e-06,0.435,282043,0.951,0.55,8,0.0952,-7.475,1,0.0576,135.034,4,0.203,8.0
0.00447,0.6,171639,0.736,0.000434,9,0.353,-7.745,1,0.0362,121.933,4,0.48,6.0
4.03e-05,0.328,340870,0.903,0.11,11,0.0918,-9.951,0,0.0511,126.157,4,0.408,8.0
0.000221,0.388,276560,0.947,0.00995,10,0.358,-4.367,1,0.0642,142.013,4,0.193,8.0
0.19,0.709,287143,0.631,0.611,7,0.141,-10.065,0,0.0546,121.994,4,0.379,9.0
0.0111,0.441,456467,0.941,2.26e-06,4,0.111,-5.878,1,0.12,94.471,4,0.122,8.0
0.00016,0.365,301053,0.978,0.00241,9,0.206,-6.314,1,0.0698,101.886,4,0.108,8.0
0.122,0.684,227987,0.934,0.0,2,0.259,-2.711,1,0.0872,139.971,4,0.614,10.0
0.975,0.523,249200,0.0989,0.929,0,0.108,-17.411,0,0.0577,87.35,4,0.419,7.0
2.54e-05,0.219,328800,0.968,0.00769,6,0.333,-4.233,1,0.107,129.927,4,0.0383,8.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,6.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,1.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,10.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,6.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,1.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,10.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,6.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,1.0
0.00465,0.481,217707,0.956,8.48e-06,1,0.285,-4.557,0,0.0394,160.015,4,0.57,10.0
0.149,0.672,187424,0.839,0.0,2,0.335,-6.196,1,0.0275,111.007,4,0.74,10.0
0.000206,0.457,171033,0.804,0.0,6,0.197,-4.756,0,0.0362,155.022,4,0.523,1.0
0.000206,0.457,171033,0.804,0.0,6,0.197,-4.756,0,0.0362,155.022,4,0.523,9.0
0.000206,0.457,171033,0.804,0.0,6,0.197,-4.756,0,0.0362,155.022,4,0.523,1.0
0.000206,0.457,171033,0.804,0.0,6,0.197,-4.756,0,0.0362,155.022,4,0.523,9.0
0.0768,0.306,384467,0.647,0.0,0,0.366,-9.969,1,0.0316,148.087,3,0.321,10.0
0.0779,0.533,386553,0.839,0.828,6,0.224,-9.474,0,0.0599,139.949,4,0.778,8.0
0.331,0.597,215213,0.494,0.0,3,0.0835,-8.718,1,0.0341,94.952,4,0.502,9.0
2.64e-05,0.39,228880,0.971,0.0636,1,0.193,-3.669,1,0.152,180.054,4,0.518,8.0
0.000543,0.618,200640,0.82,0.0,11,0.546,-4.593,0,0.0577,130.709,4,0.51,10.0
0.00529,0.581,244691,0.65,0.059,1,0.125,-7.531,1,0.028,104.989,4,0.199,6.0
0.00444,0.409,283186,0.915,0.0022,2,0.342,-7.205,1,0.0667,138.143,4,0.409,8.0
0.000898,0.479,255133,0.754,0.00168,7,0.125,-5.537,1,0.0292,144.083,4,0.426,10.0
0.101,0.817,172143,0.504,0.0,11,0.196,-5.882,0,0.0427,125.982,4,0.764,9.0
0.186,0.776,221820,0.68,1.67e-05,5,0.29,-7.157,0,0.151,87.962,4,0.617,1.0
0.0242,0.772,134317,0.583,1.05e-06,1,0.267,-5.84,1,0.223,136.017,4,0.382,1.0
0.798,0.516,343453,0.46,2.68e-05,5,0.112,-11.782,1,0.0368,107.643,4,0.5,3.0
0.758,0.721,215662,0.458,7.65e-05,9,0.155,-7.838,0,0.0619,111.501,4,0.526,2.0
0.173,0.586,183000,0.864,0.0,9,0.589,-6.326,1,0.35,137.148,4,0.598,5.0
0.902,0.574,202227,0.407,0.637,1,0.0927,-8.321,1,0.0243,82.047,4,0.223,6.0
0.131,0.46,287400,0.604,0.0,0,0.331,-3.659,1,0.0269,70.665,4,0.361,9.0
0.302,0.397,236667,0.488,0.0047,7,0.108,-10.011,1,0.0278,130.055,4,0.353,10.0
0.00114,0.379,228947,0.691,1.34e-05,7,0.105,-4.344,1,0.0614,142.941,4,0.264,1.0
0.242,0.738,223792,0.632,0.0,7,0.072,-8.107,0,0.0862,118.003,4,0.697,6.0
0.987,0.542,173560,0.292,0.0262,8,0.06,-12.848,1,0.165,170.958,3,0.85,3.0
0.0827,0.493,437358,0.716,0.00837,11,0.84,-5.721,0,0.0283,81.904,4,0.757,2.0
0.0784,0.454,247507,0.895,0.0,7,0.331,-3.483,1,0.0344,176.004,4,0.652,9.0
0.0172,0.731,202293,0.955,0.0,8,0.326,-2.843,1,0.0748,104.991,4,0.762,9.0
0.000277,0.402,204844,0.931,0.00403,6,0.243,-4.455,1,0.0562,102.185,4,0.32,10.0
0.000277,0.402,204844,0.931,0.00403,6,0.243,-4.455,1,0.0562,102.185,4,0.32,6.0
0.000277,0.402,204844,0.931,0.00403,6,0.243,-4.455,1,0.0562,102.185,4,0.32,10.0
0.000277,0.402,204844,0.931,0.00403,6,0.243,-4.455,1,0.0562,102.185,4,0.32,6.0
0.0581,0.476,140673,0.798,0.0018,1,0.276,-4.208,1,0.0394,168.179,4,0.738,6.0
0.00797,0.614,293960,0.568,0.0,7,0.0997,-5.477,0,0.0276,107.849,4,0.516,10.0
0.83,0.398,402400,0.538,1.18e-06,10,0.746,-7.972,1,0.0472,124.625,4,0.369,10.0
0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,5.0
0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,9.0
0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,5.0
0.21,0.749,226987,0.463,0.0382,11,0.338,-8.433,1,0.0842,90.035,4,0.189,9.0
0.00309,0.666,157656,0.967,0.0293,2,0.331,-4.573,1,0.104,131.982,4,0.504,10.0
0.0243,0.701,189995,0.622,0.0,10,0.235,-4.973,1,0.0554,110.032,4,0.509,9.0
0.338,0.428,571895,0.746,0.183,1,0.955,-8.706,1,0.0803,95.722,4,0.492,10.0
0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,6.0
0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,1.0
0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,6.0
0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,1.0
0.0188,0.54,277173,0.933,0.000495,0,0.0379,-3.107,1,0.0782,122.481,4,0.699,10.0
0.0104,0.76,179600,0.702,0.0,10,0.38,-9.404,0,0.0716,92.324,4,0.659,10.0
0.203,0.307,449812,0.758,0.928,2,0.166,-8.13,1,0.061,130.377,4,0.216,10.0
